date,close,open,high,low,volume
1980-02-15T00:00:00+05:30,124.15,124.15,124.15,124.15,0.0
1980-02-18T00:00:00+05:30,125.15,125.15,125.15,125.15,0.0
1980-02-19T00:00:00+05:30,124.92,124.92,124.92,124.92,0.0
1980-02-20T00:00:00+05:30,126.27,126.27,126.27,126.27,0.0
1980-02-21T00:00:00+05:30,126.46,126.46,126.46,126.46,0.0
1980-02-22T00:00:00+05:30,125.15,125.15,125.15,125.15,0.0
1980-02-25T00:00:00+05:30,127.1,127.1,127.1,127.1,0.0
1980-02-26T00:00:00+05:30,127.24,127.24,127.24,127.24,0.0
1980-02-27T00:00:00+05:30,126.74,126.74,126.74,126.74,0.0
1980-02-28T00:00:00+05:30,127.88,127.88,127.88,127.88,0.0
1980-02-29T00:00:00+05:30,128.21,128.21,128.21,128.21,0.0
1980-03-04T00:00:00+05:30,128.81,128.81,128.81,128.81,0.0
1980-03-05T00:00:00+05:30,129.66,129.66,129.66,129.66,0.0
1980-03-06T00:00:00+05:30,130.29,130.29,130.29,130.29,0.0
1980-03-07T00:00:00+05:30,130.03,130.03,130.03,130.03,0.0
1980-03-10T00:00:00+05:30,129.55,129.55,129.55,129.55,0.0
1980-03-11T00:00:00+05:30,129.59,129.59,129.59,129.59,0.0
1980-03-12T00:00:00+05:30,128.76,128.76,128.76,128.76,0.0
1980-03-13T00:00:00+05:30,128.49,128.49,128.49,128.49,0.0
1980-03-14T00:00:00+05:30,128.74,128.74,128.74,128.74,0.0
1980-03-18T00:00:00+05:30,127.04,127.04,127.04,127.04,0.0
1980-03-19T00:00:00+05:30,128.17,128.17,128.17,128.17,0.0
1980-03-20T00:00:00+05:30,128.55,128.55,128.55,128.55,0.0
1980-03-21T00:00:00+05:30,129.13,129.13,129.13,129.13,0.0
1980-03-25T00:00:00+05:30,128.82,128.82,128.82,128.82,0.0
1980-03-26T00:00:00+05:30,129.05,129.05,129.05,129.05,0.0
1980-03-27T00:00:00+05:30,128.66,128.66,128.66,128.66,0.0
1980-03-28T00:00:00+05:30,128.57,128.57,128.57,128.57,0.0
1980-04-01T00:00:00+05:30,128.5,128.5,128.5,128.5,0.0
1980-04-02T00:00:00+05:30,129.08,129.08,129.08,129.08,0.0
1980-04-03T00:00:00+05:30,129.02,129.02,129.02,129.02,0.0
1980-04-07T00:00:00+05:30,130.12,130.12,130.12,130.12,0.0
1980-04-08T00:00:00+05:30,129.99,129.99,129.99,129.99,0.0
1980-04-09T00:00:00+05:30,129.8,129.8,129.8,129.8,0.0
1980-04-10T00:00:00+05:30,129.42,129.42,129.42,129.42,0.0
1980-04-11T00:00:00+05:30,128.85,128.85,128.85,128.85,0.0
1980-04-15T00:00:00+05:30,129.86,129.86,129.86,129.86,0.0
1980-04-16T00:00:00+05:30,129.14,129.14,129.14,129.14,0.0
1980-04-17T00:00:00+05:30,129.1,129.1,129.1,129.1,0.0
1980-04-18T00:00:00+05:30,129.27,129.27,129.27,129.27,0.0
1980-04-21T00:00:00+05:30,129.35,129.35,129.35,129.35,0.0
1980-04-22T00:00:00+05:30,128.94,128.94,128.94,128.94,0.0
1980-04-23T00:00:00+05:30,129.13,129.13,129.13,129.13,0.0
1980-04-24T00:00:00+05:30,128.37,128.37,128.37,128.37,0.0
1980-04-25T00:00:00+05:30,127.25,127.25,127.25,127.25,0.0
1980-05-02T00:00:00+05:30,126.33,126.33,126.33,126.33,0.0
1980-05-05T00:00:00+05:30,124.39,124.39,124.39,124.39,0.0
1980-05-06T00:00:00+05:30,124.83,124.83,124.83,124.83,0.0
1980-05-07T00:00:00+05:30,124.92,124.92,124.92,124.92,0.0
1980-05-08T00:00:00+05:30,124.77,124.77,124.77,124.77,0.0
1980-05-09T00:00:00+05:30,124.97,124.97,124.97,124.97,0.0
1980-05-13T00:00:00+05:30,125.93,125.93,125.93,125.93,0.0
1980-05-14T00:00:00+05:30,126.14,126.14,126.14,126.14,0.0
1980-05-15T00:00:00+05:30,126.09,126.09,126.09,126.09,0.0
1980-05-16T00:00:00+05:30,126.2,126.2,126.2,126.2,0.0
1980-05-22T00:00:00+05:30,125.97,125.97,125.97,125.97,0.0
1980-06-03T00:00:00+05:30,127.9,127.9,127.9,127.9,0.0
1980-06-04T00:00:00+05:30,128.31,128.31,128.31,128.31,0.0
1980-06-06T00:00:00+05:30,122.55,122.55,122.55,122.55,0.0
1980-06-10T00:00:00+05:30,123.25,123.25,123.25,123.25,0.0
1980-06-11T00:00:00+05:30,123.2,123.2,123.2,123.2,0.0
1980-06-13T00:00:00+05:30,123.73,123.73,123.73,123.73,0.0
1980-06-16T00:00:00+05:30,125.17,125.17,125.17,125.17,0.0
1980-06-17T00:00:00+05:30,125.19,125.19,125.19,125.19,0.0
1980-06-18T00:00:00+05:30,125.33,125.33,125.33,125.33,0.0
1980-06-19T00:00:00+05:30,122.12,122.12,122.12,122.12,0.0
1980-06-20T00:00:00+05:30,122.42,122.42,122.42,122.42,0.0
1980-06-26T00:00:00+05:30,122.52,122.52,122.52,122.52,0.0
1980-07-01T00:00:00+05:30,121.53,121.53,121.53,121.53,0.0
1980-07-02T00:00:00+05:30,121.5,121.5,121.5,121.5,0.0
1980-07-03T00:00:00+05:30,122.66,122.66,122.66,122.66,0.0
1980-07-04T00:00:00+05:30,123.66,123.66,123.66,123.66,0.0
1980-07-08T00:00:00+05:30,124.9,124.9,124.9,124.9,0.0
1980-07-09T00:00:00+05:30,125.47,125.47,125.47,125.47,0.0
1980-07-10T00:00:00+05:30,125.65,125.65,125.65,125.65,0.0
1980-07-11T00:00:00+05:30,126.03,126.03,126.03,126.03,0.0
1980-07-14T00:00:00+05:30,126.68,126.68,126.68,126.68,0.0
1980-07-15T00:00:00+05:30,126.5,126.5,126.5,126.5,0.0
1980-07-16T00:00:00+05:30,127.1,127.1,127.1,127.1,0.0
1980-07-17T00:00:00+05:30,126.33,126.33,126.33,126.33,0.0
1980-07-18T00:00:00+05:30,126.15,126.15,126.15,126.15,0.0
1980-07-22T00:00:00+05:30,127.45,127.45,127.45,127.45,0.0
1980-07-23T00:00:00+05:30,128.04,128.04,128.04,128.04,0.0
1980-07-24T00:00:00+05:30,129.16,129.16,129.16,129.16,0.0
1980-07-25T00:00:00+05:30,128.97,128.97,128.97,128.97,0.0
1980-07-28T00:00:00+05:30,129.8,129.8,129.8,129.8,0.0
1980-07-29T00:00:00+05:30,129.05,129.05,129.05,129.05,0.0
1980-07-30T00:00:00+05:30,128.6,128.6,128.6,128.6,0.0
1980-08-05T00:00:00+05:30,135.52,135.52,135.52,135.52,0.0
1980-08-06T00:00:00+05:30,136.25,136.25,136.25,136.25,0.0
1980-08-07T00:00:00+05:30,133.74,133.74,133.74,133.74,0.0
1980-08-08T00:00:00+05:30,134.71,134.71,134.71,134.71,0.0
1980-08-11T00:00:00+05:30,134.9,134.9,134.9,134.9,0.0
1980-08-12T00:00:00+05:30,134.93,134.93,134.93,134.93,0.0
1980-08-14T00:00:00+05:30,135.27,135.27,135.27,135.27,0.0
1980-08-19T00:00:00+05:30,136.74,136.74,136.74,136.74,0.0
1980-08-20T00:00:00+05:30,137.56,137.56,137.56,137.56,0.0
1980-08-21T00:00:00+05:30,138.77,138.77,138.77,138.77,0.0
1980-08-22T00:00:00+05:30,140.01,140.01,140.01,140.01,0.0
1980-08-28T00:00:00+05:30,140.75,140.75,140.75,140.75,0.0
1980-09-08T00:00:00+05:30,140.73,140.73,140.73,140.73,0.0
1980-09-11T00:00:00+05:30,141.0,141.0,141.0,141.0,0.0
1980-09-16T00:00:00+05:30,139.79,139.79,139.79,139.79,0.0
1980-09-22T00:00:00+05:30,135.73,135.73,135.73,135.73,0.0
1980-09-24T00:00:00+05:30,134.04,134.04,134.04,134.04,0.0
1980-09-30T00:00:00+05:30,134.41,134.41,134.41,134.41,0.0
1980-10-01T00:00:00+05:30,133.0,133.0,133.0,133.0,0.0
1980-10-03T00:00:00+05:30,134.33,134.33,134.33,134.33,0.0
1980-10-06T00:00:00+05:30,131.94,131.94,131.94,131.94,0.0
1980-10-07T00:00:00+05:30,131.56,131.56,131.56,131.56,0.0
1980-10-08T00:00:00+05:30,131.47,131.47,131.47,131.47,0.0
1980-10-09T00:00:00+05:30,131.48,131.48,131.48,131.48,0.0
1980-10-10T00:00:00+05:30,130.75,130.75,130.75,130.75,0.0
1980-10-14T00:00:00+05:30,130.23,130.23,130.23,130.23,0.0
1980-10-16T00:00:00+05:30,129.61,129.61,129.61,129.61,0.0
1980-10-17T00:00:00+05:30,129.94,129.94,129.94,129.94,0.0
1980-10-21T00:00:00+05:30,128.74,128.74,128.74,128.74,0.0
1980-10-22T00:00:00+05:30,129.67,129.67,129.67,129.67,0.0
1980-10-23T00:00:00+05:30,128.46,128.46,128.46,128.46,0.0
1980-10-24T00:00:00+05:30,128.99,128.99,128.99,128.99,0.0
1980-10-28T00:00:00+05:30,128.95,128.95,128.95,128.95,0.0
1980-10-29T00:00:00+05:30,127.68,127.68,127.68,127.68,0.0
1980-10-30T00:00:00+05:30,126.73,126.73,126.73,126.73,0.0
1980-10-31T00:00:00+05:30,130.92,130.92,130.92,130.92,0.0
1980-11-03T00:00:00+05:30,129.51,129.51,129.51,129.51,0.0
1980-11-04T00:00:00+05:30,129.41,129.41,129.41,129.41,0.0
1980-11-07T00:00:00+05:30,130.68,130.68,130.68,130.68,0.0
1980-11-10T00:00:00+05:30,131.25,131.25,131.25,131.25,0.0
1980-11-11T00:00:00+05:30,128.2,128.2,128.2,128.2,0.0
1980-11-12T00:00:00+05:30,132.61,132.61,132.61,132.61,0.0
1980-11-13T00:00:00+05:30,133.03,133.03,133.03,133.03,0.0
1980-11-14T00:00:00+05:30,134.37,134.37,134.37,134.37,0.0
1980-11-18T00:00:00+05:30,137.86,137.86,137.86,137.86,0.0
1980-11-20T00:00:00+05:30,137.27,137.27,137.27,137.27,0.0
1980-11-21T00:00:00+05:30,136.55,136.55,136.55,136.55,0.0
1980-11-25T00:00:00+05:30,137.37,137.37,137.37,137.37,0.0
1980-11-26T00:00:00+05:30,137.1,137.1,137.1,137.1,0.0
1980-11-27T00:00:00+05:30,138.26,138.26,138.26,138.26,0.0
1980-11-28T00:00:00+05:30,140.14,140.14,140.14,140.14,0.0
1980-12-02T00:00:00+05:30,141.32,141.32,141.32,141.32,0.0
1980-12-03T00:00:00+05:30,142.72,142.72,142.72,142.72,0.0
1980-12-10T00:00:00+05:30,142.88,142.88,142.88,142.88,0.0
1980-12-11T00:00:00+05:30,145.0,145.0,145.0,145.0,0.0
1980-12-12T00:00:00+05:30,147.44,147.44,147.44,147.44,0.0
1980-12-16T00:00:00+05:30,147.62,147.62,147.62,147.62,0.0
1980-12-17T00:00:00+05:30,147.07,147.07,147.07,147.07,0.0
1980-12-18T00:00:00+05:30,145.84,145.84,145.84,145.84,0.0
1980-12-19T00:00:00+05:30,146.66,146.66,146.66,146.66,0.0
1980-12-22T00:00:00+05:30,148.47,148.47,148.47,148.47,0.0
1980-12-23T00:00:00+05:30,148.25,148.25,148.25,148.25,0.0
1981-01-02T00:00:00+05:30,152.26,152.26,152.26,152.26,0.0
1981-01-06T00:00:00+05:30,151.54,151.54,151.54,151.54,0.0
1981-01-07T00:00:00+05:30,151.72,151.72,151.72,151.72,0.0
1981-01-08T00:00:00+05:30,151.22,151.22,151.22,151.22,0.0
1981-01-09T00:00:00+05:30,151.35,151.35,151.35,151.35,0.0
1981-01-12T00:00:00+05:30,148.62,148.62,148.62,148.62,0.0
1981-01-13T00:00:00+05:30,147.59,147.59,147.59,147.59,0.0
1981-01-14T00:00:00+05:30,148.07,148.07,148.07,148.07,0.0
1981-01-15T00:00:00+05:30,147.42,147.42,147.42,147.42,0.0
1981-01-27T00:00:00+05:30,148.33,148.33,148.33,148.33,0.0
1981-01-28T00:00:00+05:30,148.73,148.73,148.73,148.73,0.0
1981-01-29T00:00:00+05:30,146.63,146.63,146.63,146.63,0.0
1981-02-04T00:00:00+05:30,152.11,152.11,152.11,152.11,0.0
1981-02-05T00:00:00+05:30,151.75,151.75,151.75,151.75,0.0
1981-02-06T00:00:00+05:30,152.33,152.33,152.33,152.33,0.0
1981-02-10T00:00:00+05:30,155.4,155.4,155.4,155.4,0.0
1981-02-11T00:00:00+05:30,155.29,155.29,155.29,155.29,0.0
1981-02-12T00:00:00+05:30,155.41,155.41,155.41,155.41,0.0
1981-02-13T00:00:00+05:30,151.34,151.34,151.34,151.34,0.0
1981-02-17T00:00:00+05:30,157.49,157.49,157.49,157.49,0.0
1981-02-18T00:00:00+05:30,158.64,158.64,158.64,158.64,0.0
1981-02-19T00:00:00+05:30,158.7,158.7,158.7,158.7,0.0
1981-02-20T00:00:00+05:30,158.77,158.77,158.77,158.77,0.0
1981-02-23T00:00:00+05:30,159.34,159.34,159.34,159.34,0.0
1981-02-24T00:00:00+05:30,158.75,158.75,158.75,158.75,0.0
1981-02-25T00:00:00+05:30,157.68,157.68,157.68,157.68,0.0
1981-02-26T00:00:00+05:30,157.66,157.66,157.66,157.66,0.0
1981-03-02T00:00:00+05:30,160.49,160.49,160.49,160.49,0.0
1981-03-03T00:00:00+05:30,163.4,163.4,163.4,163.4,0.0
1981-03-05T00:00:00+05:30,165.21,165.21,165.21,165.21,0.0
1981-03-09T00:00:00+05:30,165.86,165.86,165.86,165.86,0.0
1981-03-10T00:00:00+05:30,166.77,166.77,166.77,166.77,0.0
1981-03-12T00:00:00+05:30,166.94,166.94,166.94,166.94,0.0
1981-03-17T00:00:00+05:30,167.16,167.16,167.16,167.16,0.0
1981-03-18T00:00:00+05:30,165.09,165.09,165.09,165.09,0.0
1981-03-19T00:00:00+05:30,164.39,164.39,164.39,164.39,0.0
1981-03-20T00:00:00+05:30,166.08,166.08,166.08,166.08,0.0
1981-03-23T00:00:00+05:30,167.57,167.57,167.57,167.57,0.0
1981-03-24T00:00:00+05:30,167.95,167.95,167.95,167.95,0.0
1981-03-25T00:00:00+05:30,167.79,167.79,167.79,167.79,0.0
1981-03-26T00:00:00+05:30,167.42,167.42,167.42,167.42,0.0
1981-03-27T00:00:00+05:30,169.49,169.49,169.49,169.49,0.0
1981-03-31T00:00:00+05:30,173.44,173.44,173.44,173.44,0.0
1981-04-01T00:00:00+05:30,173.79,173.79,173.79,173.79,0.0
1981-04-02T00:00:00+05:30,173.29,173.29,173.29,173.29,0.0
1981-04-03T00:00:00+05:30,173.49,173.49,173.49,173.49,0.0
1981-04-06T00:00:00+05:30,174.6,174.6,174.6,174.6,0.0
1981-04-07T00:00:00+05:30,172.81,172.81,172.81,172.81,0.0
1981-04-08T00:00:00+05:30,173.57,173.57,173.57,173.57,0.0
1981-04-10T00:00:00+05:30,177.36,177.36,177.36,177.36,0.0
1981-04-14T00:00:00+05:30,180.59,180.59,180.59,180.59,0.0
1981-04-15T00:00:00+05:30,182.35,182.35,182.35,182.35,0.0
1981-04-16T00:00:00+05:30,182.44,182.44,182.44,182.44,0.0
1981-04-20T00:00:00+05:30,179.48,179.48,179.48,179.48,0.0
1981-04-21T00:00:00+05:30,180.89,180.89,180.89,180.89,0.0
1981-04-22T00:00:00+05:30,181.39,181.39,181.39,181.39,0.0
1981-04-24T00:00:00+05:30,185.68,185.68,185.68,185.68,0.0
1981-04-29T00:00:00+05:30,186.29,186.29,186.29,186.29,0.0
